Data Source: Instituto Nacional de Estadística http://www.ine.es/inebmenu/mnu_clasifica.htm;;;;;
Coordenadas en formato wsg84, en decimal. Compatible con Google Maps.;;;;;
Author: Emilio Rodríguez. http://www.emiliort.com/mysql/municipios-espana-coordenadas/;;;;;
;;;;;
name;province;state;latitude;longitude;Google Maps URL
Fuente de Cantos;Badajoz;Extremadura;38.246614;-6.3092314;http://maps.google.es/maps?z=14&ll=38.246614,-6.3092314
Fuente del Arco;Badajoz;Extremadura;38.152025;-5.8965643;http://maps.google.es/maps?z=14&ll=38.152025,-5.8965643
Fuente del Maestre;Badajoz;Extremadura;38.528628;-6.4498483;http://maps.google.es/maps?z=14&ll=38.528628,-6.4498483
Fuentes de León;Badajoz;Extremadura;38.0680884;-6.5386145;http://maps.google.es/maps?z=14&ll=38.0680884,-6.5386145
Garbayuela;Badajoz;Extremadura;39.04953;-5.0005642;http://maps.google.es/maps?z=14&ll=39.04953,-5.0005642
Garlitos;Badajoz;Extremadura;38.879666;-5.0480501;http://maps.google.es/maps?z=14&ll=38.879666,-5.0480501
Garrovilla, La;Badajoz;Extremadura;38.9212229;-6.4759528;http://maps.google.es/maps?z=14&ll=38.9212229,-6.4759528
Granja de Torrehermosa;Badajoz;Extremadura;38.3106662;-5.5976057;http://maps.google.es/maps?z=14&ll=38.3106662,-5.5976057
Guareña;Badajoz;Extremadura;38.8604734;-6.1046373;http://maps.google.es/maps?z=14&ll=38.8604734,-6.1046373
Haba, La;Badajoz;Extremadura;38.9176339;-5.8011095;http://maps.google.es/maps?z=14&ll=38.9176339,-5.8011095
Helechosa de los Montes;Badajoz;Extremadura;39.3113755;-4.9092134;http://maps.google.es/maps?z=14&ll=39.3113755,-4.9092134
Herrera del Duque;Badajoz;Extremadura;39.1689163;-5.0513127;http://maps.google.es/maps?z=14&ll=39.1689163,-5.0513127
Higuera de la Serena;Badajoz;Extremadura;38.6463424;-5.7410745;http://maps.google.es/maps?z=14&ll=38.6463424,-5.7410745
Higuera de Llerena;Badajoz;Extremadura;38.3767516;-5.9995524;http://maps.google.es/maps?z=14&ll=38.3767516,-5.9995524
Higuera de Vargas;Badajoz;Extremadura;38.4458725;-6.9738975;http://maps.google.es/maps?z=14&ll=38.4458725,-6.9738975
Higuera la Real;Badajoz;Extremadura;38.1410792;-6.6897433;http://maps.google.es/maps?z=14&ll=38.1410792,-6.6897433
Hinojosa del Valle;Badajoz;Extremadura;38.4833777;-6.1845575;http://maps.google.es/maps?z=14&ll=38.4833777,-6.1845575
Hornachos;Badajoz;Extremadura;38.5551062;-6.0696693;http://maps.google.es/maps?z=14&ll=38.5551062,-6.0696693
Jerez de los Caballeros;Badajoz;Extremadura;38.3193456;-6.7710066;http://maps.google.es/maps?z=14&ll=38.3193456,-6.7710066
Lapa, La;Badajoz;Extremadura;38.4534834;-6.5221623;http://maps.google.es/maps?z=14&ll=38.4534834,-6.5221623
Llera;Badajoz;Extremadura;38.4481431;-6.0571961;http://maps.google.es/maps?z=14&ll=38.4481431,-6.0571961
Llerena;Badajoz;Extremadura;38.2376876;-6.0153293;http://maps.google.es/maps?z=14&ll=38.2376876,-6.0153293
Lobón;Badajoz;Extremadura;38.8475232;-6.625467;http://maps.google.es/maps?z=14&ll=38.8475232,-6.625467
Magacela;Badajoz;Extremadura;38.895865;-5.7341097;http://maps.google.es/maps?z=14&ll=38.895865,-5.7341097
Maguilla;Badajoz;Extremadura;38.3665812;-5.8370147;http://maps.google.es/maps?z=14&ll=38.3665812,-5.8370147
Malcocinado;Badajoz;Extremadura;38.1218652;-5.6931443;http://maps.google.es/maps?z=14&ll=38.1218652,-5.6931443
Malpartida de la Serena;Badajoz;Extremadura;38.6744182;-5.6408068;http://maps.google.es/maps?z=14&ll=38.6744182,-5.6408068
Manchita;Badajoz;Extremadura;38.8149884;-6.022654;http://maps.google.es/maps?z=14&ll=38.8149884,-6.022654
Medellín;Badajoz;Extremadura;38.9630227;-5.9577065;http://maps.google.es/maps?z=14&ll=38.9630227,-5.9577065
Medina de las Torres;Badajoz;Extremadura;38.3433883;-6.411753;http://maps.google.es/maps?z=14&ll=38.3433883,-6.411753
Mengabril;Badajoz;Extremadura;38.936165;-5.9330551;http://maps.google.es/maps?z=14&ll=38.936165,-5.9330551
Mérida;Badajoz;Extremadura;38.9158586;-6.3456061;http://maps.google.es/maps?z=14&ll=38.9158586,-6.3456061
Mirandilla;Badajoz;Extremadura;39.0017015;-6.2898641;http://maps.google.es/maps?z=14&ll=39.0017015,-6.2898641
Monesterio;Badajoz;Extremadura;38.0867796;-6.2742936;http://maps.google.es/maps?z=14&ll=38.0867796,-6.2742936
Montemolín;Badajoz;Extremadura;38.1551228;-6.214543;http://maps.google.es/maps?z=14&ll=38.1551228,-6.214543
Monterrubio de la Serena;Badajoz;Extremadura;38.5892014;-5.4434852;http://maps.google.es/maps?z=14&ll=38.5892014,-5.4434852
Montijo;Badajoz;Extremadura;38.9099477;-6.6173331;http://maps.google.es/maps?z=14&ll=38.9099477,-6.6173331
Morera, La;Badajoz;Extremadura;38.8823309;-6.9839922;http://maps.google.es/maps?z=14&ll=38.8823309,-6.9839922
Nava de Santiago, La;Badajoz;Extremadura;39.0627727;-6.50497;http://maps.google.es/maps?z=14&ll=39.0627727,-6.50497
Navalvillar de Pela;Badajoz;Extremadura;39.0906445;-5.4691711;http://maps.google.es/maps?z=14&ll=39.0906445,-5.4691711
Nogales;Badajoz;Extremadura;38.5865782;-6.7490227;http://maps.google.es/maps?z=14&ll=38.5865782,-6.7490227
Oliva de la Frontera;Badajoz;Extremadura;38.2760613;-6.9199202;http://maps.google.es/maps?z=14&ll=38.2760613,-6.9199202
Oliva de Mérida;Badajoz;Extremadura;38.791734;-6.1267228;http://maps.google.es/maps?z=14&ll=38.791734,-6.1267228
Olivenza;Badajoz;Extremadura;38.6816461;-7.1015159;http://maps.google.es/maps?z=14&ll=38.6816461,-7.1015159
Orellana de la Sierra;Badajoz;Extremadura;39.0304845;-5.4975433;http://maps.google.es/maps?z=14&ll=39.0304845,-5.4975433
Orellana la Vieja;Badajoz;Extremadura;39.0050506;-5.5342736;http://maps.google.es/maps?z=14&ll=39.0050506,-5.5342736
Palomas;Badajoz;Extremadura;38.6921602;-6.1341561;http://maps.google.es/maps?z=14&ll=38.6921602,-6.1341561
Parra, La;Badajoz;Extremadura;38.5214975;-6.6244;http://maps.google.es/maps?z=14&ll=38.5214975,-6.6244
Peñalsordo;Badajoz;Extremadura;38.8191795;-5.1141062;http://maps.google.es/maps?z=14&ll=38.8191795,-5.1141062
Peraleda del Zaucejo;Badajoz;Extremadura;38.4741584;-5.5656808;http://maps.google.es/maps?z=14&ll=38.4741584,-5.5656808
Puebla de Alcocer;Badajoz;Extremadura;38.9852092;-5.2579386;http://maps.google.es/maps?z=14&ll=38.9852092,-5.2579386
Puebla de la Calzada;Badajoz;Extremadura;38.8942923;-6.6245582;http://maps.google.es/maps?z=14&ll=38.8942923,-6.6245582
Puebla de la Reina;Badajoz;Extremadura;38.6639434;-6.1038109;http://maps.google.es/maps?z=14&ll=38.6639434,-6.1038109
Puebla de Obando;Badajoz;Extremadura;39.1771679;-6.6286193;http://maps.google.es/maps?z=14&ll=39.1771679,-6.6286193
Puebla de Sancho Pérez;Badajoz;Extremadura;38.397648;-6.3999275;http://maps.google.es/maps?z=14&ll=38.397648,-6.3999275
Puebla del Maestre;Badajoz;Extremadura;38.0845572;-6.0795701;http://maps.google.es/maps?z=14&ll=38.0845572,-6.0795701
Puebla del Prior;Badajoz;Extremadura;38.5708952;-6.1973523;http://maps.google.es/maps?z=14&ll=38.5708952,-6.1973523
Pueblonuevo del Guadiana;Badajoz;Extremadura;38.923089;-6.7556043;http://maps.google.es/maps?z=14&ll=38.923089,-6.7556043
Quintana de la Serena;Badajoz;Extremadura;38.7416301;-5.6723155;http://maps.google.es/maps?z=14&ll=38.7416301,-5.6723155
Reina;Badajoz;Extremadura;38.187457;-5.9495326;http://maps.google.es/maps?z=14&ll=38.187457,-5.9495326
Rena;Badajoz;Extremadura;39.0531783;-5.8085525;http://maps.google.es/maps?z=14&ll=39.0531783,-5.8085525
Retamal de Llerena;Badajoz;Extremadura;38.5778785;-5.8381773;http://maps.google.es/maps?z=14&ll=38.5778785,-5.8381773
Ribera del Fresno;Badajoz;Extremadura;38.5523599;-6.2415873;http://maps.google.es/maps?z=14&ll=38.5523599,-6.2415873
Risco;Badajoz;Extremadura;38.9104099;-5.1230305;http://maps.google.es/maps?z=14&ll=38.9104099,-5.1230305
Roca de la Sierra, La;Badajoz;Extremadura;39.1099706;-6.6899355;http://maps.google.es/maps?z=14&ll=39.1099706,-6.6899355
Salvaleón;Badajoz;Extremadura;38.5098578;-6.7863555;http://maps.google.es/maps?z=14&ll=38.5098578,-6.7863555
Salvatierra de los Barros;Badajoz;Extremadura;38.4907779;-6.685156;http://maps.google.es/maps?z=14&ll=38.4907779,-6.685156
San Pedro de Mérida;Badajoz;Extremadura;38.9479795;-6.1863016;http://maps.google.es/maps?z=14&ll=38.9479795,-6.1863016
San Vicente de Alcántara;Badajoz;Extremadura;39.3604563;-7.1369506;http://maps.google.es/maps?z=14&ll=39.3604563,-7.1369506
Sancti-Spíritus;Badajoz;Extremadura;38.9246666;-5.1459501;http://maps.google.es/maps?z=14&ll=38.9246666,-5.1459501
Santa Amalia;Badajoz;Extremadura;39.0120907;-6.0115499;http://maps.google.es/maps?z=14&ll=39.0120907,-6.0115499
Santa Marta;Badajoz;Extremadura;38.6123742;-6.629105;http://maps.google.es/maps?z=14&ll=38.6123742,-6.629105
Santos de Maimona, Los;Badajoz;Extremadura;38.4489756;-6.3839595;http://maps.google.es/maps?z=14&ll=38.4489756,-6.3839595
Segura de León;Badajoz;Extremadura;38.1210382;-6.5285322;http://maps.google.es/maps?z=14&ll=38.1210382,-6.5285322
Siruela;Badajoz;Extremadura;38.9776711;-5.0517023;http://maps.google.es/maps?z=14&ll=38.9776711,-5.0517023
Solana de los Barros;Badajoz;Extremadura;38.7262897;-6.538014;http://maps.google.es/maps?z=14&ll=38.7262897,-6.538014
Talarrubias;Badajoz;Extremadura;39.0332798;-5.2360561;http://maps.google.es/maps?z=14&ll=39.0332798,-5.2360561
Talavera la Real;Badajoz;Extremadura;38.8785967;-6.9702834;http://maps.google.es/maps?z=14&ll=38.8785967,-6.9702834
Táliga;Badajoz;Extremadura;38.5270919;-7.0146422;http://maps.google.es/maps?z=14&ll=38.5270919,-7.0146422
Tamurejo;Badajoz;Extremadura;38.9911454;-4.9477596;http://maps.google.es/maps?z=14&ll=38.9911454,-4.9477596
Torre de Miguel Sesmero;Badajoz;Extremadura;38.6189557;-6.7960331;http://maps.google.es/maps?z=14&ll=38.6189557,-6.7960331
Torremayor;Badajoz;Extremadura;38.9037194;-6.5363319;http://maps.google.es/maps?z=14&ll=38.9037194,-6.5363319
Torremejía;Badajoz;Extremadura;38.7896505;-6.3816717;http://maps.google.es/maps?z=14&ll=38.7896505,-6.3816717
Trasierra;Badajoz;Extremadura;38.1910651;-5.9954803;http://maps.google.es/maps?z=14&ll=38.1910651,-5.9954803
Trujillanos;Badajoz;Extremadura;38.9515946;-6.2596391;http://maps.google.es/maps?z=14&ll=38.9515946,-6.2596391
Usagre;Badajoz;Extremadura;38.3571858;-6.1643739;http://maps.google.es/maps?z=14&ll=38.3571858,-6.1643739
Valdecaballeros;Badajoz;Extremadura;39.2457859;-5.1919574;http://maps.google.es/maps?z=14&ll=39.2457859,-5.1919574
Valdelacalzada;Badajoz;Extremadura;38.8898456;-6.7013886;http://maps.google.es/maps?z=14&ll=38.8898456,-6.7013886
Valdetorres;Badajoz;Extremadura;38.9156801;-6.0686815;http://maps.google.es/maps?z=14&ll=38.9156801,-6.0686815
Valencia de las Torres;Badajoz;Extremadura;38.4050033;-6.0037822;http://maps.google.es/maps?z=14&ll=38.4050033,-6.0037822
Valencia del Mombuey;Badajoz;Extremadura;38.2425598;-7.1196434;http://maps.google.es/maps?z=14&ll=38.2425598,-7.1196434
Valencia del Ventoso;Badajoz;Extremadura;38.2649979;-6.4746133;http://maps.google.es/maps?z=14&ll=38.2649979,-6.4746133
Valle de la Serena;Badajoz;Extremadura;38.7006211;-5.7996493;http://maps.google.es/maps?z=14&ll=38.7006211,-5.7996493
Valle de Matamoros;Badajoz;Extremadura;38.3795991;-6.8028886;http://maps.google.es/maps?z=14&ll=38.3795991,-6.8028886
Valle de Santa Ana;Badajoz;Extremadura;38.3652777;-6.7880026;http://maps.google.es/maps?z=14&ll=38.3652777,-6.7880026
Valverde de Burguillos;Badajoz;Extremadura;38.327128;-6.537829;http://maps.google.es/maps?z=14&ll=38.327128,-6.537829
Valverde de Leganés;Badajoz;Extremadura;38.6724072;-6.9819105;http://maps.google.es/maps?z=14&ll=38.6724072,-6.9819105
Valverde de Llerena;Badajoz;Extremadura;38.2137564;-5.8220835;http://maps.google.es/maps?z=14&ll=38.2137564,-5.8220835
Valverde de Mérida;Badajoz;Extremadura;38.9117614;-6.2216049;http://maps.google.es/maps?z=14&ll=38.9117614,-6.2216049
Villafranca de los Barros;Badajoz;Extremadura;38.5623014;-6.3378315;http://maps.google.es/maps?z=14&ll=38.5623014,-6.3378315
Villagarcía de la Torre;Badajoz;Extremadura;38.2938724;-6.0805687;http://maps.google.es/maps?z=14&ll=38.2938724,-6.0805687
Villagonzalo;Badajoz;Extremadura;38.8630855;-6.1969412;http://maps.google.es/maps?z=14&ll=38.8630855,-6.1969412
Villalba de los Barros;Badajoz;Extremadura;38.6129134;-6.509777;http://maps.google.es/maps?z=14&ll=38.6129134,-6.509777
Villanueva de la Serena;Badajoz;Extremadura;38.9739883;-5.8003017;http://maps.google.es/maps?z=14&ll=38.9739883,-5.8003017
Villanueva del Fresno;Badajoz;Extremadura;38.3759716;-7.1689925;http://maps.google.es/maps?z=14&ll=38.3759716,-7.1689925
Villar de Rena;Badajoz;Extremadura;39.0766913;-5.8117789;http://maps.google.es/maps?z=14&ll=39.0766913,-5.8117789
Villar del Rey;Badajoz;Extremadura;39.1323927;-6.8477959;http://maps.google.es/maps?z=14&ll=39.1323927,-6.8477959
Villarta de los Montes;Badajoz;Extremadura;39.2138418;-4.7921944;http://maps.google.es/maps?z=14&ll=39.2138418,-4.7921944
Zafra;Badajoz;Extremadura;38.4257962;-6.4164459;http://maps.google.es/maps?z=14&ll=38.4257962,-6.4164459
Zahínos;Badajoz;Extremadura;38.3301661;-6.9550324;http://maps.google.es/maps?z=14&ll=38.3301661,-6.9550324
Zalamea de la Serena;Badajoz;Extremadura;38.64977;-5.6569669;http://maps.google.es/maps?z=14&ll=38.64977,-5.6569669
Zarza-Capilla;Badajoz;Extremadura;38.8004688;-5.1694436;http://maps.google.es/maps?z=14&ll=38.8004688,-5.1694436
Zarza, La;Badajoz;Extremadura;38.8180648;-6.2179135;http://maps.google.es/maps?z=14&ll=38.8180648,-6.2179135
Abadía;Cáceres;Extremadura;40.2600065;-5.9771471;http://maps.google.es/maps?z=14&ll=40.2600065,-5.9771471
Abertura;Cáceres;Extremadura;39.2439478;-5.814705;http://maps.google.es/maps?z=14&ll=39.2439478,-5.814705
Acebo;Cáceres;Extremadura;40.2027969;-6.7163419;http://maps.google.es/maps?z=14&ll=40.2027969,-6.7163419
Acehúche;Cáceres;Extremadura;39.8025665;-6.633866;http://maps.google.es/maps?z=14&ll=39.8025665,-6.633866
Aceituna;Cáceres;Extremadura;40.1496671;-6.3324448;http://maps.google.es/maps?z=14&ll=40.1496671,-6.3324448
Ahigal;Cáceres;Extremadura;40.1902043;-6.1851961;http://maps.google.es/maps?z=14&ll=40.1902043,-6.1851961
Alagón del Río;Cáceres;Extremadura;39.9750038;-6.3153031;http://maps.google.es/maps?z=14&ll=39.9750038,-6.3153031
Albalá;Cáceres;Extremadura;39.2565245;-6.1847898;http://maps.google.es/maps?z=14&ll=39.2565245,-6.1847898
Alcántara;Cáceres;Extremadura;39.7191857;-6.8865072;http://maps.google.es/maps?z=14&ll=39.7191857,-6.8865072
Alcollarín;Cáceres;Extremadura;39.2447618;-5.7389908;http://maps.google.es/maps?z=14&ll=39.2447618,-5.7389908
Alcuéscar;Cáceres;Extremadura;39.1824648;-6.2289582;http://maps.google.es/maps?z=14&ll=39.1824648,-6.2289582
Aldea del Cano;Cáceres;Extremadura;39.2889934;-6.3188224;http://maps.google.es/maps?z=14&ll=39.2889934,-6.3188224
Aldea del Obispo, La;Cáceres;Extremadura;39.566667;-5.916667;http://maps.google.es/maps?z=14&ll=39.566667,-5.916667
Aldeacentenera;Cáceres;Extremadura;39.5273616;-5.6289804;http://maps.google.es/maps?z=14&ll=39.5273616,-5.6289804
Aldeanueva de la Vera;Cáceres;Extremadura;40.1274024;-5.7016729;http://maps.google.es/maps?z=14&ll=40.1274024,-5.7016729
Aldeanueva del Camino;Cáceres;Extremadura;40.2599756;-5.9280726;http://maps.google.es/maps?z=14&ll=40.2599756,-5.9280726
Aldehuela de Jerte;Cáceres;Extremadura;40.009644;-6.2393112;http://maps.google.es/maps?z=14&ll=40.009644,-6.2393112
Alía;Cáceres;Extremadura;39.448834;-5.2176541;http://maps.google.es/maps?z=14&ll=39.448834,-5.2176541
Aliseda;Cáceres;Extremadura;39.4241231;-6.6913982;http://maps.google.es/maps?z=14&ll=39.4241231,-6.6913982
Almaraz;Cáceres;Extremadura;39.8144157;-5.6763817;http://maps.google.es/maps?z=14&ll=39.8144157,-5.6763817
Almoharín;Cáceres;Extremadura;39.1765075;-6.0450314;http://maps.google.es/maps?z=14&ll=39.1765075,-6.0450314
Arroyo de la Luz;Cáceres;Extremadura;39.4863085;-6.5817845;http://maps.google.es/maps?z=14&ll=39.4863085,-6.5817845
Arroyomolinos;Cáceres;Extremadura;39.1856103;-6.161489;http://maps.google.es/maps?z=14&ll=39.1856103,-6.161489
Arroyomolinos de la Vera;Cáceres;Extremadura;40.0534057;-5.8520018;http://maps.google.es/maps?z=14&ll=40.0534057,-5.8520018
Baños de Montemayor;Cáceres;Extremadura;40.3158257;-5.8593048;http://maps.google.es/maps?z=14&ll=40.3158257,-5.8593048
Barrado;Cáceres;Extremadura;40.0849013;-5.8819548;http://maps.google.es/maps?z=14&ll=40.0849013,-5.8819548
Belvís de Monroy;Cáceres;Extremadura;39.8175921;-5.6072209;http://maps.google.es/maps?z=14&ll=39.8175921,-5.6072209
Benquerencia;Cáceres;Extremadura;39.3101255;-6.0843497;http://maps.google.es/maps?z=14&ll=39.3101255,-6.0843497
Berrocalejo;Cáceres;Extremadura;39.8195496;-5.3501972;http://maps.google.es/maps?z=14&ll=39.8195496,-5.3501972
Berzocana;Cáceres;Extremadura;39.4372354;-5.462021;http://maps.google.es/maps?z=14&ll=39.4372354,-5.462021
Bohonal de Ibor;Cáceres;Extremadura;39.7843195;-5.4841801;http://maps.google.es/maps?z=14&ll=39.7843195,-5.4841801
Botija;Cáceres;Extremadura;39.3463058;-6.0719907;http://maps.google.es/maps?z=14&ll=39.3463058,-6.0719907
Brozas;Cáceres;Extremadura;39.6120781;-6.7779352;http://maps.google.es/maps?z=14&ll=39.6120781,-6.7779352
Cabañas del Castillo;Cáceres;Extremadura;39.5475648;-5.5116456;http://maps.google.es/maps?z=14&ll=39.5475648,-5.5116456
Cabezabellosa;Cáceres;Extremadura;40.1378906;-6.0012632;http://maps.google.es/maps?z=14&ll=40.1378906,-6.0012632
Cabezuela del Valle;Cáceres;Extremadura;40.1946221;-5.8071039;http://maps.google.es/maps?z=14&ll=40.1946221,-5.8071039
Cabrero;Cáceres;Extremadura;40.1153692;-5.893142;http://maps.google.es/maps?z=14&ll=40.1153692,-5.893142
Cáceres;Cáceres;Extremadura;39.4761789;-6.3707604;http://maps.google.es/maps?z=14&ll=39.4761789,-6.3707604
Cachorrilla;Cáceres;Extremadura;39.9156922;-6.6687566;http://maps.google.es/maps?z=14&ll=39.9156922,-6.6687566
Cadalso;Cáceres;Extremadura;40.2377478;-6.5417485;http://maps.google.es/maps?z=14&ll=40.2377478,-6.5417485
Calzadilla;Cáceres;Extremadura;40.0612122;-6.5318476;http://maps.google.es/maps?z=14&ll=40.0612122,-6.5318476
Caminomorisco;Cáceres;Extremadura;40.3234759;-6.2904662;http://maps.google.es/maps?z=14&ll=40.3234759,-6.2904662
Campillo de Deleitosa;Cáceres;Extremadura;39.7035908;-5.5725122;http://maps.google.es/maps?z=14&ll=39.7035908,-5.5725122
Campo Lugar;Cáceres;Extremadura;39.1956601;-5.7709791;http://maps.google.es/maps?z=14&ll=39.1956601,-5.7709791
Cañamero;Cáceres;Extremadura;39.380104;-5.3889955;http://maps.google.es/maps?z=14&ll=39.380104,-5.3889955
Cañaveral;Cáceres;Extremadura;39.7891625;-6.3944115;http://maps.google.es/maps?z=14&ll=39.7891625,-6.3944115
Carbajo;Cáceres;Extremadura;39.603108;-7.195372;http://maps.google.es/maps?z=14&ll=39.603108,-7.195372
Carcaboso;Cáceres;Extremadura;40.0492335;-6.2138666;http://maps.google.es/maps?z=14&ll=40.0492335,-6.2138666
Carrascalejo;Cáceres;Extremadura;39.6469802;-5.2159792;http://maps.google.es/maps?z=14&ll=39.6469802,-5.2159792
Casar de Cáceres;Cáceres;Extremadura;39.5615594;-6.4168114;http://maps.google.es/maps?z=14&ll=39.5615594,-6.4168114
Casar de Palomero;Cáceres;Extremadura;40.2946411;-6.2569248;http://maps.google.es/maps?z=14&ll=40.2946411,-6.2569248
Casares de las Hurdes;Cáceres;Extremadura;40.4400908;-6.2878645;http://maps.google.es/maps?z=14&ll=40.4400908,-6.2878645
Casas de Don Antonio;Cáceres;Extremadura;39.2344915;-6.2909275;http://maps.google.es/maps?z=14&ll=39.2344915,-6.2909275
Casas de Don Gómez;Cáceres;Extremadura;40.0090049;-6.6020177;http://maps.google.es/maps?z=14&ll=40.0090049,-6.6020177
Casas de Millán;Cáceres;Extremadura;39.8155861;-6.3308756;http://maps.google.es/maps?z=14&ll=39.8155861,-6.3308756
Casas de Miravete;Cáceres;Extremadura;39.7262746;-5.745224;http://maps.google.es/maps?z=14&ll=39.7262746,-5.745224
Casas del Castañar;Cáceres;Extremadura;40.1081531;-5.9064275;http://maps.google.es/maps?z=14&ll=40.1081531,-5.9064275
Casas del Monte;Cáceres;Extremadura;40.2038436;-5.9611039;http://maps.google.es/maps?z=14&ll=40.2038436,-5.9611039
Casatejada;Cáceres;Extremadura;39.8876118;-5.6834908;http://maps.google.es/maps?z=14&ll=39.8876118,-5.6834908
Casillas de Coria;Cáceres;Extremadura;39.9658364;-6.6358321;http://maps.google.es/maps?z=14&ll=39.9658364,-6.6358321
Castañar de Ibor;Cáceres;Extremadura;39.6278048;-5.4165431;http://maps.google.es/maps?z=14&ll=39.6278048,-5.4165431
Ceclavín;Cáceres;Extremadura;39.8222863;-6.7702112;http://maps.google.es/maps?z=14&ll=39.8222863,-6.7702112
Cedillo;Cáceres;Extremadura;39.6495508;-7.4992354;http://maps.google.es/maps?z=14&ll=39.6495508,-7.4992354
Cerezo;Cáceres;Extremadura;40.2371772;-6.2253461;http://maps.google.es/maps?z=14&ll=40.2371772,-6.2253461
Cilleros;Cáceres;Extremadura;40.1136238;-6.7921563;http://maps.google.es/maps?z=14&ll=40.1136238,-6.7921563
Collado;Cáceres;Extremadura;40.0575552;-5.7203102;http://maps.google.es/maps?z=14&ll=40.0575552,-5.7203102
Conquista de la Sierra;Cáceres;Extremadura;39.3509575;-5.7344966;http://maps.google.es/maps?z=14&ll=39.3509575,-5.7344966
Coria;Cáceres;Extremadura;39.983582;-6.5397271;http://maps.google.es/maps?z=14&ll=39.983582,-6.5397271
Cuacos de Yuste;Cáceres;Extremadura;40.106122;-5.7229652;http://maps.google.es/maps?z=14&ll=40.106122,-5.7229652
